"File","Line","Link","Text"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\joselu-transporte-y-turismo.html","205","../negocios/camino-al-futbol.html","<a href=""../negocios/camino-al-futbol.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\joselu-transporte-y-turismo.html","213","../empresas-de-transporte.html","<a href=""../empresas-de-transporte.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 12px 24px; background: #059669; color: white; font-weight: 700; text-decoration: none; border-radius: 50px; transition: all 0.3s;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\juan-arrubla.html","20","https://www.mapaturisticodelquindio.com/negocios/juan-arrubla.html","<link rel=""alternate"" hreflang=""es"" href=""https://www.mapaturisticodelquindio.com/negocios/juan-arrubla.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\juan-arrubla.html","21","https://www.mapaturisticodelquindio.com/negocios/juan-arrubla.html","<link rel=""canonical"" href=""https://www.mapaturisticodelquindio.com/negocios/juan-arrubla.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\juan-arrubla.html","157","../municipios/armenia-quindio.html","<a href=""../municipios/armenia-quindio.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #064e3b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🏡 Ver Armenia</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\juan-arrubla.html","158","../alojamientos.html","<a href=""../alojamientos.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #f59e0b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🛏️ Buscar alojamiento</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\juan-arrubla.html","177","../negocios/buen-vuelo-tours.html","<a href=""../negocios/buen-vuelo-tours.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\juan-arrubla.html","184","../negocios/artesanias-turron-y-cafe.html","<a href=""../negocios/artesanias-turron-y-cafe.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\juan-arrubla.html","191","../negocios/confia-seguros.html","<a href=""../negocios/confia-seguros.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\juan-arrubla.html","198","../negocios/diana-seguros-de-viaje.html","<a href=""../negocios/diana-seguros-de-viaje.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\juan-arrubla.html","205","../negocios/hotel-san-jeronimo.html","<a href=""../negocios/hotel-san-jeronimo.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\juan-arrubla.html","213","../index.html","<a href=""../index.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 12px 24px; background: #059669; color: white; font-weight: 700; text-decoration: none; border-radius: 50px; transition: all 0.3s;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-feria-del-platano.html","20","https://www.mapaturisticodelquindio.com/negocios/la-feria-del-platano.html","<link rel=""alternate"" hreflang=""es"" href=""https://www.mapaturisticodelquindio.com/negocios/la-feria-del-platano.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-feria-del-platano.html","21","https://www.mapaturisticodelquindio.com/negocios/la-feria-del-platano.html","<link rel=""canonical"" href=""https://www.mapaturisticodelquindio.com/negocios/la-feria-del-platano.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-feria-del-platano.html","168","../municipios/armenia-quindio.html","<a href=""../municipios/armenia-quindio.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #064e3b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🏡 Ver Armenia</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-feria-del-platano.html","169","../alojamientos.html","<a href=""../alojamientos.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #f59e0b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🛏️ Buscar alojamiento</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-feria-del-platano.html","188","../negocios/dos-cielos-boutique-de-licores.html","<a href=""../negocios/dos-cielos-boutique-de-licores.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-feria-del-platano.html","195","../negocios/la-fogata-steak-house.html","<a href=""../negocios/la-fogata-steak-house.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-feria-del-platano.html","202","../negocios/sandukes.html","<a href=""../negocios/sandukes.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-feria-del-platano.html","209","../negocios/camino-al-futbol.html","<a href=""../negocios/camino-al-futbol.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-feria-del-platano.html","216","../negocios/orquesta-quinta-base.html","<a href=""../negocios/orquesta-quinta-base.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-feria-del-platano.html","224","../quindio-comercial.html","<a href=""../quindio-comercial.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 12px 24px; background: #059669; color: white; font-weight: 700; text-decoration: none; border-radius: 50px; transition: all 0.3s;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-floresta-hotel-campestre.html","20","https://www.mapaturisticodelquindio.com/negocios/la-floresta-hotel-campestre.html","<link rel=""alternate"" hreflang=""es"" href=""https://www.mapaturisticodelquindio.com/negocios/la-floresta-hotel-campestre.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-floresta-hotel-campestre.html","21","https://www.mapaturisticodelquindio.com/negocios/la-floresta-hotel-campestre.html","<link rel=""canonical"" href=""https://www.mapaturisticodelquindio.com/negocios/la-floresta-hotel-campestre.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-floresta-hotel-campestre.html","157","../municipios/armenia-quindio.html","<a href=""../municipios/armenia-quindio.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #064e3b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🏡 Ver Armenia</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-floresta-hotel-campestre.html","158","../alojamientos.html","<a href=""../alojamientos.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #f59e0b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🛏️ Buscar alojamiento</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-floresta-hotel-campestre.html","177","../negocios/john-chewing-food.html","<a href=""../negocios/john-chewing-food.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-floresta-hotel-campestre.html","184","../negocios/tienda-de-cafe-academia-cafeina.html","<a href=""../negocios/tienda-de-cafe-academia-cafeina.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-floresta-hotel-campestre.html","191","../negocios/hotel-cafe-cafe-campestre.html","<a href=""../negocios/hotel-cafe-cafe-campestre.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-floresta-hotel-campestre.html","198","../negocios/centro-comercial-sansur.html","<a href=""../negocios/centro-comercial-sansur.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-floresta-hotel-campestre.html","205","../negocios/classic-arepa-town-fast-food.html","<a href=""../negocios/classic-arepa-town-fast-food.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-floresta-hotel-campestre.html","213","../alojamientos.html","<a href=""../alojamientos.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 12px 24px; background: #059669; color: white; font-weight: 700; text-decoration: none; border-radius: 50px; transition: all 0.3s;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-fogata-express.html","20","https://www.mapaturisticodelquindio.com/negocios/la-fogata-express.html","<link rel=""alternate"" hreflang=""es"" href=""https://www.mapaturisticodelquindio.com/negocios/la-fogata-express.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-fogata-express.html","21","https://www.mapaturisticodelquindio.com/negocios/la-fogata-express.html","<link rel=""canonical"" href=""https://www.mapaturisticodelquindio.com/negocios/la-fogata-express.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-fogata-express.html","168","../municipios/circasia-quindio.html","<a href=""../municipios/circasia-quindio.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #064e3b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🏡 Ver Circasia</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-fogata-express.html","169","../alojamientos.html","<a href=""../alojamientos.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #f59e0b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🛏️ Buscar alojamiento</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-fogata-express.html","188","../negocios/ceramicas-el-alfarero.html","<a href=""../negocios/ceramicas-el-alfarero.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-fogata-express.html","195","../negocios/el-roble.html","<a href=""../negocios/el-roble.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-fogata-express.html","202","../negocios/mirador-encanto-filandia.html","<a href=""../negocios/mirador-encanto-filandia.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-fogata-express.html","209","../negocios/finca-cafetera-el-ocaso.html","<a href=""../negocios/finca-cafetera-el-ocaso.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-fogata-express.html","216","../negocios/unicentro-armenia.html","<a href=""../negocios/unicentro-armenia.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-fogata-express.html","224","../quindio-comercial.html","<a href=""../quindio-comercial.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 12px 24px; background: #059669; color: white; font-weight: 700; text-decoration: none; border-radius: 50px; transition: all 0.3s;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-fogata-steak-house.html","20","https://www.mapaturisticodelquindio.com/negocios/la-fogata-steak-house.html","<link rel=""alternate"" hreflang=""es"" href=""https://www.mapaturisticodelquindio.com/negocios/la-fogata-steak-house.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-fogata-steak-house.html","21","https://www.mapaturisticodelquindio.com/negocios/la-fogata-steak-house.html","<link rel=""canonical"" href=""https://www.mapaturisticodelquindio.com/negocios/la-fogata-steak-house.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-fogata-steak-house.html","168","../municipios/armenia-quindio.html","<a href=""../municipios/armenia-quindio.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #064e3b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🏡 Ver Armenia</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-fogata-steak-house.html","169","../alojamientos.html","<a href=""../alojamientos.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #f59e0b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🛏️ Buscar alojamiento</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-fogata-steak-house.html","188","../negocios/dos-cielos-boutique-de-licores.html","<a href=""../negocios/dos-cielos-boutique-de-licores.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-fogata-steak-house.html","195","../negocios/sandukes.html","<a href=""../negocios/sandukes.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-fogata-steak-house.html","202","../negocios/la-feria-del-platano.html","<a href=""../negocios/la-feria-del-platano.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-fogata-steak-house.html","209","../negocios/camino-al-futbol.html","<a href=""../negocios/camino-al-futbol.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-fogata-steak-house.html","216","../negocios/orquesta-quinta-base.html","<a href=""../negocios/orquesta-quinta-base.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-fogata-steak-house.html","224","../quindio-comercial.html","<a href=""../quindio-comercial.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 12px 24px; background: #059669; color: white; font-weight: 700; text-decoration: none; border-radius: 50px; transition: all 0.3s;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-pequena-granja-de-mama-lulu.html","20","https://www.mapaturisticodelquindio.com/negocios/la-pequena-granja-de-mama-lulu.html","<link rel=""alternate"" hreflang=""es"" href=""https://www.mapaturisticodelquindio.com/negocios/la-pequena-granja-de-mama-lulu.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-pequena-granja-de-mama-lulu.html","21","https://www.mapaturisticodelquindio.com/negocios/la-pequena-granja-de-mama-lulu.html","<link rel=""canonical"" href=""https://www.mapaturisticodelquindio.com/negocios/la-pequena-granja-de-mama-lulu.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-pequena-granja-de-mama-lulu.html","174","../municipios/armenia-quindio.html","<a href=""../municipios/armenia-quindio.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #064e3b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🏡 Ver Armenia</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-pequena-granja-de-mama-lulu.html","175","../alojamientos.html","<a href=""../alojamientos.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #f59e0b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🛏️ Buscar alojamiento</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-pequena-granja-de-mama-lulu.html","194","../negocios/turismo-panaca.html","<a href=""../negocios/turismo-panaca.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-pequena-granja-de-mama-lulu.html","201","../negocios/parque-los-arrieros.html","<a href=""../negocios/parque-los-arrieros.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-pequena-granja-de-mama-lulu.html","208","../negocios/el-laberinto-mil-caminos.html","<a href=""../negocios/el-laberinto-mil-caminos.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-pequena-granja-de-mama-lulu.html","215","../negocios/hotel-delirio-campestre-quindio.html","<a href=""../negocios/hotel-delirio-campestre-quindio.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-pequena-granja-de-mama-lulu.html","222","../negocios/la-floresta-hotel-campestre.html","<a href=""../negocios/la-floresta-hotel-campestre.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\la-pequena-granja-de-mama-lulu.html","230","../sitios-turisticos.html","<a href=""../sitios-turisticos.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 12px 24px; background: #059669; color: white; font-weight: 700; text-decoration: none; border-radius: 50px; transition: all 0.3s;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\linaje-salvaje.html","20","https://www.mapaturisticodelquindio.com/negocios/linaje-salvaje.html","<link rel=""alternate"" hreflang=""es"" href=""https://www.mapaturisticodelquindio.com/negocios/linaje-salvaje.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\linaje-salvaje.html","21","https://www.mapaturisticodelquindio.com/negocios/linaje-salvaje.html","<link rel=""canonical"" href=""https://www.mapaturisticodelquindio.com/negocios/linaje-salvaje.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\linaje-salvaje.html","157","../municipios/calarca-quindio.html","<a href=""../municipios/calarca-quindio.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #064e3b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🏡 Ver Calarcá</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\linaje-salvaje.html","158","../alojamientos.html","<a href=""../alojamientos.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #f59e0b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🛏️ Buscar alojamiento</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\linaje-salvaje.html","177","../negocios/alma-nativa-hotel-campestre.html","<a href=""../negocios/alma-nativa-hotel-campestre.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\linaje-salvaje.html","184","../negocios/hacienda-moraleja.html","<a href=""../negocios/hacienda-moraleja.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\linaje-salvaje.html","191","../negocios/ecoparque-penas-blancas.html","<a href=""../negocios/ecoparque-penas-blancas.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\linaje-salvaje.html","198","../negocios/hotel-armont.html","<a href=""../negocios/hotel-armont.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\linaje-salvaje.html","205","../negocios/jardin-botanico-del-quindio.html","<a href=""../negocios/jardin-botanico-del-quindio.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\linaje-salvaje.html","213","../alojamientos.html","<a href=""../alojamientos.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 12px 24px; background: #059669; color: white; font-weight: 700; text-decoration: none; border-radius: 50px; transition: all 0.3s;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\mirador-encanto-filandia.html","20","https://www.mapaturisticodelquindio.com/negocios/mirador-encanto-filandia.html","<link rel=""alternate"" hreflang=""es"" href=""https://www.mapaturisticodelquindio.com/negocios/mirador-encanto-filandia.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\mirador-encanto-filandia.html","21","https://www.mapaturisticodelquindio.com/negocios/mirador-encanto-filandia.html","<link rel=""canonical"" href=""https://www.mapaturisticodelquindio.com/negocios/mirador-encanto-filandia.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\mirador-encanto-filandia.html","174","../municipios/filandia-quindio.html","<a href=""../municipios/filandia-quindio.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #064e3b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🏡 Ver Filandia</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\mirador-encanto-filandia.html","175","../alojamientos.html","<a href=""../alojamientos.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #f59e0b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🛏️ Buscar alojamiento</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\mirador-encanto-filandia.html","194","../negocios/la-fogata-express.html","<a href=""../negocios/la-fogata-express.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\mirador-encanto-filandia.html","201","../negocios/ceramicas-el-alfarero.html","<a href=""../negocios/ceramicas-el-alfarero.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\mirador-encanto-filandia.html","208","../negocios/el-roble.html","<a href=""../negocios/el-roble.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\mirador-encanto-filandia.html","215","../negocios/finca-cafetera-el-ocaso.html","<a href=""../negocios/finca-cafetera-el-ocaso.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\mirador-encanto-filandia.html","222","../negocios/reserva-natural-cascadas-de-rio-verde.html","<a href=""../negocios/reserva-natural-cascadas-de-rio-verde.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\mirador-encanto-filandia.html","230","../sitios-turisticos.html","<a href=""../sitios-turisticos.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 12px 24px; background: #059669; color: white; font-weight: 700; text-decoration: none; border-radius: 50px; transition: all 0.3s;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\mocca-aventura-y-cafe.html","20","https://www.mapaturisticodelquindio.com/negocios/mocca-aventura-y-cafe.html","<link rel=""alternate"" hreflang=""es"" href=""https://www.mapaturisticodelquindio.com/negocios/mocca-aventura-y-cafe.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\mocca-aventura-y-cafe.html","21","https://www.mapaturisticodelquindio.com/negocios/mocca-aventura-y-cafe.html","<link rel=""canonical"" href=""https://www.mapaturisticodelquindio.com/negocios/mocca-aventura-y-cafe.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\mocca-aventura-y-cafe.html","157","../municipios/armenia-quindio.html","<a href=""../municipios/armenia-quindio.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #064e3b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🏡 Ver Armenia</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\mocca-aventura-y-cafe.html","158","../alojamientos.html","<a href=""../alojamientos.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #f59e0b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🛏️ Buscar alojamiento</a>"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\mocca-aventura-y-cafe.html","177","../negocios/dos-cielos-boutique-de-licores.html","<a href=""../negocios/dos-cielos-boutique-de-licores.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\mocca-aventura-y-cafe.html","184","../negocios/la-fogata-steak-house.html","<a href=""../negocios/la-fogata-steak-house.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\mocca-aventura-y-cafe.html","191","../negocios/sandukes.html","<a href=""../negocios/sandukes.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\mocca-aventura-y-cafe.html","198","../negocios/la-feria-del-platano.html","<a href=""../negocios/la-feria-del-platano.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\mocca-aventura-y-cafe.html","205","../negocios/camino-al-futbol.html","<a href=""../negocios/camino-al-futbol.html"" style=""color: #059669; text-decoration: none; font-weight: 600; hover: underline;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\mocca-aventura-y-cafe.html","213","../empresas-de-transporte.html","<a href=""../empresas-de-transporte.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 12px 24px; background: #059669; color: white; font-weight: 700; text-decoration: none; border-radius: 50px; transition: all 0.3s;"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\mostricos.html","20","https://www.mapaturisticodelquindio.com/negocios/mostricos.html","<link rel=""alternate"" hreflang=""es"" href=""https://www.mapaturisticodelquindio.com/negocios/mostricos.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\mostricos.html","21","https://www.mapaturisticodelquindio.com/negocios/mostricos.html","<link rel=""canonical"" href=""https://www.mapaturisticodelquindio.com/negocios/mostricos.html"">"
"C:\Users\Gloria\Documents\www.mapaturisticodelquindio.com\negocios\mostricos.html","168","../municipios/armenia-quindio.html","<a href=""../municipios/armenia-quindio.html"" style=""display: inline-flex; align-items: center; gap: 8px; padding: 14px 24px; background: #064e3b; color: white; font-weight: 800; text-decoration: none; border-radius: 50px; transition: transform 0.3s;"">🏡 Ver Armenia</a>"
